SEQUENCE. Alphabet size: 400 #Attributes: 4 alphabet sizes: {100, 100, 100, 100}
#Multi_events: 10000 total #events: 40000
#Sequences: 1


ST Size: 347876  Total usage: 40000


Code Table
		--- sz: 1  len: 1  h: 1	{3.67}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.76}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.78}		STlen: 8.6878	sup: 97	usg: 97	cl: 8.6878	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.25}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.44}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.60}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.3}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.18}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.21}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.93}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.98}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.16}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.39}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.91}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.96}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.11}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.33}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.58}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.90}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.92}		STlen: 8.70275	sup: 96	usg: 96	cl: 8.70275	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.61}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.66}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.73}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.96}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.76}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.33}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.40}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.44}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.64}		STlen: 8.71786	sup: 95	usg: 95	cl: 8.71786	activeWindows: 
